ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-08-27,428.87398013926145,416.0432648832531,891.547490939926,428.87398013926145,428.87398013926145,226.32873274221035,226.32873274221035,226.32873274221035,119.44434641502929,119.44434641502929,119.44434641502929,106.88438632718108,106.88438632718108,106.88438632718108,0.0,0.0,0.0,655.2027128814718
2022-08-28,429.28471842096945,386.2301275785886,852.4510654135556,429.28471842096945,429.28471842096945,204.61251497003926,204.61251497003926,204.61251497003926,99.89851885995812,99.89851885995812,99.89851885995812,104.71399611008114,104.71399611008114,104.71399611008114,0.0,0.0,0.0,633.8972333910087
2022-08-29,429.69545670267735,253.4717071920961,719.233672365037,429.69545670267735,429.69545670267735,52.56003129570253,52.56003129570253,52.56003129570253,-49.44006637476825,-49.44006637476825,-49.44006637476825,102.00009767047078,102.00009767047078,102.00009767047078,0.0,0.0,0.0,482.25548799837986
2022-08-30,430.1061949843853,222.04964256211426,708.2853085784237,430.1061949843853,430.1061949843853,39.008253153947514,39.008253153947514,39.008253153947514,-59.74853553899466,-59.74853553899466,-59.74853553899466,98.75678869294217,98.75678869294217,98.75678869294217,0.0,0.0,0.0,469.1144481383328
2022-08-31,430.5169332660932,226.03907274077,747.149778456813,430.5169332660932,430.5169332660932,51.82580379619775,51.82580379619775,51.82580379619775,-43.18502773657379,-43.18502773657379,-43.18502773657379,95.01083153277152,95.01083153277152,95.01083153277152,0.0,0.0,0.0,482.34273706229095
2022-09-01,430.92767154780114,207.44945574453894,699.0571317679451,430.92767154780114,430.92767154780114,30.10245534381014,30.10245534381014,30.10245534381014,-60.699253042379766,-60.699253042379766,-60.699253042379766,90.80170838618992,90.80170838618992,90.80170838618992,0.0,0.0,0.0,461.0301268916113
2022-09-02,431.33840982950915,275.73534963541977,772.5020629239042,431.33840982950915,431.33840982950915,79.9113460895205,79.9113460895205,79.9113460895205,-6.269982582444105,-6.269982582444105,-6.269982582444105,86.18132867196461,86.18132867196461,86.18132867196461,0.0,0.0,0.0,511.24975591902967
2022-09-03,431.74914811121704,380.26698472728344,867.1047000467548,431.74914811121704,431.74914811121704,200.65773091641094,200.65773091641094,200.65773091641094,119.44434641479953,119.44434641479953,119.44434641479953,81.2133845016114,81.2133845016114,81.2133845016114,0.0,0.0,0.0,632.406879027628
2022-09-04,432.159886392925,370.8278385832356,856.8201457052226,432.159886392925,432.159886392925,175.87087869023546,175.87087869023546,175.87087869023546,99.89851885987305,99.89851885987305,99.89851885987305,75.97235983036242,75.97235983036242,75.97235983036242,0.0,0.0,0.0,608.0307650831604
2022-09-05,432.5706246746329,213.44651628501433,695.1685951329179,432.5706246746329,432.5706246746329,21.102142304732983,21.102142304732983,21.102142304732983,-49.4400663748345,-49.4400663748345,-49.4400663748345,70.54220867956748,70.54220867956748,70.54220867956748,0.0,0.0,0.0,453.67276697936586
2022-09-06,432.98136295634083,218.59972806637296,675.8527025786764,432.98136295634083,432.98136295634083,5.266191889641191,5.266191889641191,5.266191889641191,-59.74853553895869,-59.74853553895869,-59.74853553895869,65.0147274285999,65.0147274285999,65.0147274285999,0.0,0.0,0.0,438.247554845982
2022-09-07,433.3921012380488,197.93528089474344,708.0066231149148,433.3921012380488,433.3921012380488,16.30262757785894,16.30262757785894,16.30262757785894,-43.185027736539006,-43.185027736539006,-43.185027736539006,59.48765531439794,59.48765531439794,59.48765531439794,0.0,0.0,0.0,449.6947288159077
2022-09-08,433.80283951975673,200.92524796833638,685.5449123810902,433.80283951975673,433.80283951975673,-6.636707360599016,-6.636707360599016,-6.636707360599016,-60.69925304234853,-60.69925304234853,-60.69925304234853,54.06254568174952,54.06254568174952,54.06254568174952,0.0,0.0,0.0,427.1661321591577
2022-09-09,434.2135778014646,225.55540098765567,712.7612234284854,434.2135778014646,434.2135778014646,42.57247536353547,42.57247536353547,42.57247536353547,-6.269982582290155,-6.269982582290155,-6.269982582290155,48.84245794582563,48.84245794582563,48.84245794582563,0.0,0.0,0.0,476.7860531650001
2022-09-10,434.62431608317263,351.4958908679553,831.4427035207027,434.62431608317263,434.62431608317263,163.37387284709362,163.37387284709362,163.37387284709362,119.44434641484806,119.44434641484806,119.44434641484806,43.92952643224558,43.92952643224558,43.92952643224558,0.0,0.0,0.0,597.9981889302662
2022-09-11,434.8983768448041,338.8269808244577,820.2209517115468,434.8983768448041,434.8983768448041,139.3209859077048,139.3209859077048,139.3209859077048,99.89851885975804,99.89851885975804,99.89851885975804,39.422467047946725,39.422467047946725,39.422467047946725,0.0,0.0,0.0,574.2193627525089
2022-09-12,435.1724376064355,174.55825898045933,658.3371489838529,435.1724376064355,435.1724376064355,-14.025980424184255,-14.025980424184255,-14.025980424184255,-49.440066374910764,-49.440066374910764,-49.440066374910764,35.414085950726516,35.414085950726516,35.414085950726516,0.0,0.0,0.0,421.14645718225125
2022-09-13,435.44649836806695,156.09903629265554,649.2850462391123,435.44649836806695,435.44649836806695,-27.759679638130535,-27.759679638130535,-27.759679638130535,-59.74853553892275,-59.74853553892275,-59.74853553892275,31.988855900792224,31.988855900792224,31.988855900792224,0.0,0.0,0.0,407.6868187299364
2022-09-14,435.72055912969836,178.672940656124,652.542821298169,435.72055912969836,435.72055912969836,-13.964402013513261,-13.964402013513261,-13.964402013513261,-43.18502773654619,-43.18502773654619,-43.18502773654619,29.220625723032946,29.220625723032946,29.220625723032946,0.0,0.0,0.0,421.7561571161851
2022-09-15,435.99461989132976,138.7879455493019,652.2274401290232,435.99461989132976,435.99461989132976,-33.52872678685127,-33.52872678685127,-33.52872678685127,-60.6992530423679,-60.6992530423679,-60.6992530423679,27.170526255516627,27.170526255516627,27.170526255516627,0.0,0.0,0.0,402.4658931044785
2022-09-16,436.2686806529613,219.7621696615769,682.3025127979653,436.2686806529613,436.2686806529613,19.615149749511854,19.615149749511854,19.615149749511854,-6.269982582234559,-6.269982582234559,-6.269982582234559,25.88513233174641,25.88513233174641,25.88513233174641,0.0,0.0,0.0,455.8838304024731
2022-09-17,436.5427414145926,357.1538340897633,830.8663532001242,436.5427414145926,436.5427414145926,144.83928123102785,144.83928123102785,144.83928123102785,119.44434641494044,119.44434641494044,119.44434641494044,25.394934816087403,25.394934816087403,25.394934816087403,0.0,0.0,0.0,581.3820226456205
2022-09-18,436.8168021762241,330.0141424659817,788.6902943800841,436.8168021762241,436.8168021762241,125.61168846571147,125.61168846571147,125.61168846571147,99.89851886020892,99.89851886020892,99.89851886020892,25.71316960550253,25.71316960550253,25.71316960550253,0.0,0.0,0.0,562.4284906419356
2022-09-19,437.09086293785543,160.90002973782268,645.0610766389644,437.09086293785543,437.09086293785543,-22.605024380513534,-22.605024380513534,-22.605024380513534,-49.440066374579544,-49.440066374579544,-49.440066374579544,26.835041994066003,26.835041994066003,26.835041994066003,0.0,0.0,0.0,414.4858385573419
2022-09-20,437.3649236994869,181.6774603357173,637.0232523408034,437.3649236994869,437.3649236994869,-31.01116045509903,-31.01116045509903,-31.01116045509903,-59.748535538910545,-59.748535538910545,-59.748535538910545,28.737375083811507,28.737375083811507,28.737375083811507,0.0,0.0,0.0,406.3537632443879
2022-09-21,437.6389844611184,200.13335486294628,667.8072052836541,437.6389844611184,437.6389844611184,-11.80632747767963,-11.80632747767963,-11.80632747767963,-43.18502773654284,-43.18502773654284,-43.18502773654284,31.378700258863212,31.378700258863212,31.378700258863212,0.0,0.0,0.0,425.83265698343877
2022-09-22,437.91304522274976,166.7043542855071,654.0925121888565,437.91304522274976,437.91304522274976,-25.999456638861535,-25.999456638861535,-25.999456638861535,-60.699253042342555,-60.699253042342555,-60.699253042342555,34.69979640348101,34.69979640348101,34.69979640348101,0.0,0.0,0.0,411.9135885838882
2022-09-23,438.1871059843812,239.54870127118335,710.5411941782104,438.1871059843812,438.1871059843812,32.354690250352945,32.354690250352945,32.354690250352945,-6.2699825821298,-6.2699825821298,-6.2699825821298,38.62467283248275,38.62467283248275,38.62467283248275,0.0,0.0,0.0,470.5417962347342
2022-09-24,438.4611667460126,353.83414410649726,841.9256628622176,438.4611667460126,438.4611667460126,162.5063255524289,162.5063255524289,162.5063255524289,119.44434641503284,119.44434641503284,119.44434641503284,43.06197913739609,43.06197913739609,43.06197913739609,0.0,0.0,0.0,600.9674922984416
2022-09-25,438.7352275076441,347.7662625596841,846.0220498441087,438.7352275076441,438.7352275076441,147.80533250938842,147.80533250938842,147.80533250938842,99.89851886009394,99.89851886009394,99.89851886009394,47.90681364929448,47.90681364929448,47.90681364929448,0.0,0.0,0.0,586.5405600170325
2022-09-26,439.00928826927554,189.86888984917442,667.3509509624039,439.00928826927554,439.00928826927554,3.6028249272997575,3.6028249272997575,3.6028249272997575,-49.44006637465581,-49.44006637465581,-49.44006637465581,53.04289130195557,53.04289130195557,53.04289130195557,0.0,0.0,0.0,442.6121131965753
2022-09-27,439.28334903090695,195.6956592028389,672.0052967032256,439.28334903090695,439.28334903090695,-1.403513885750009,-1.403513885750009,-1.403513885750009,-59.748535538874606,-59.748535538874606,-59.748535538874606,58.34502165312458,58.34502165312458,58.34502165312458,0.0,0.0,0.0,437.87983514515696
2022-09-28,439.5574097925384,213.89829975980325,713.8226235113523,439.5574097925384,439.5574097925384,20.496811236609076,20.496811236609076,20.496811236609076,-43.185027736570895,-43.185027736570895,-43.185027736570895,63.681838973179964,63.681838973179964,63.681838973179964,0.0,0.0,0.0,460.05422102914747
2022-09-29,439.8314705541698,206.6968903612534,692.7526682375794,439.8314705541698,439.8314705541698,8.219465855767865,8.219465855767865,8.219465855767865,-60.699253042361924,-60.699253042361924,-60.699253042361924,68.91871889812978,68.91871889812978,68.91871889812978,0.0,0.0,0.0,448.05093640993766
2022-09-30,440.1055313158013,266.0126172067223,750.3801268087345,440.1055313158013,440.1055313158013,67.6508278054346,67.6508278054346,67.6508278054346,-6.269982582540365,-6.269982582540365,-6.269982582540365,73.92081038797498,73.92081038797498,73.92081038797498,0.0,0.0,0.0,507.75635912123585
2022-10-01,440.37959207743273,403.52675329007235,879.2078988598143,440.37959207743273,440.37959207743273,198.00045422656984,198.00045422656984,198.00045422656984,119.44434641503742,119.44434641503742,119.44434641503742,78.55610781153241,78.55610781153241,78.55610781153241,0.0,0.0,0.0,638.3800463040026
2022-10-02,440.6536528390641,380.06725753208246,865.9221069586789,440.6536528390641,440.6536528390641,182.5970048832215,182.5970048832215,182.5970048832215,99.89851886003878,99.89851886003878,99.89851886003878,82.69848602318275,82.69848602318275,82.69848602318275,0.0,0.0,0.0,623.2506577222856
2022-10-03,440.92771360069554,237.99356243940477,713.5725688423126,440.92771360069554,440.92771360069554,36.79055501004256,36.79055501004256,36.79055501004256,-49.44006637472207,-49.44006637472207,-49.44006637472207,86.23062138476463,86.23062138476463,86.23062138476463,0.0,0.0,0.0,477.7182686107381
2022-10-04,441.20177436232694,224.75693394860286,698.7462537001983,441.20177436232694,441.20177436232694,29.298188296301014,29.298188296301014,29.298188296301014,-59.74853553885051,-59.74853553885051,-59.74853553885051,89.04672383515152,89.04672383515152,89.04672383515152,0.0,0.0,0.0,470.49996265862796
2022-10-05,441.4758351239584,257.01196636950846,724.3889487299989,441.4758351239584,441.4758351239584,47.869981554280216,47.869981554280216,47.869981554280216,-43.185027736515266,-43.185027736515266,-43.185027736515266,91.05500929079548,91.05500929079548,91.05500929079548,0.0,0.0,0.0,489.34581667823863
2022-10-06,441.7498958855898,251.43394224204846,699.9801310289912,441.7498958855898,441.7498958855898,31.48059473265288,31.48059473265288,31.48059473265288,-60.699253042336565,-60.699253042336565,-60.699253042336565,92.17984777498944,92.17984777498944,92.17984777498944,0.0,0.0,0.0,473.2304906182427
2022-10-07,442.0239566472212,290.47290691585164,764.0690328739794,442.0239566472212,442.0239566472212,86.09354799939756,86.09354799939756,86.09354799939756,-6.269982582435598,-6.269982582435598,-6.269982582435598,92.36353058183315,92.36353058183315,92.36353058183315,0.0,0.0,0.0,528.1175046466187
2022-10-08,442.2980174088527,419.32965015360566,886.1141637297633,442.2980174088527,442.2980174088527,211.01195569579045,211.01195569579045,211.01195569579045,119.44434641512983,119.44434641512983,119.44434641512983,91.5676092806606,91.5676092806606,91.5676092806606,0.0,0.0,0.0,653.3099731046432
2022-10-09,442.57207817048413,383.1103544892582,875.8046665798064,442.57207817048413,442.57207817048413,189.67228907981365,189.67228907981365,189.67228907981365,99.89851885992378,99.89851885992378,99.89851885992378,89.77377021988988,89.77377021988988,89.77377021988988,0.0,0.0,0.0,632.2443672502977
2022-10-10,442.84613893211554,249.5059993489671,716.1972725653058,442.84613893211554,442.84613893211554,37.54415373265973,37.54415373265973,37.54415373265973,-49.440066374798334,-49.440066374798334,-49.440066374798334,86.98422010745806,86.98422010745806,86.98422010745806,0.0,0.0,0.0,480.39029266477525
2022-10-11,443.120199693747,240.2374828030212,716.1702243827267,443.120199693747,443.120199693747,23.473035381854142,23.473035381854142,23.473035381854142,-59.74853553897393,-59.74853553897393,-59.74853553897393,83.22157092082807,83.22157092082807,83.22157092082807,0.0,0.0,0.0,466.5932350756011
2022-10-12,443.3942604553784,254.2502059048252,720.7248781514638,443.3942604553784,443.3942604553784,35.34319774912604,35.34319774912604,35.34319774912604,-43.185027736511906,-43.185027736511906,-43.185027736511906,78.52822548563795,78.52822548563795,78.52822548563795,0.0,0.0,0.0,478.73745820450443
2022-10-13,443.66832121700986,226.40403501282827,706.213120453471,443.66832121700986,443.66832121700986,12.266025170643282,12.266025170643282,12.266025170643282,-60.699253042400656,-60.699253042400656,-60.699253042400656,72.96527821304393,72.96527821304393,72.96527821304393,0.0,0.0,0.0,455.93434638765314
2022-10-14,443.9423819786413,259.173186234145,740.1480218160344,443.9423819786413,443.9423819786413,60.34097575532852,60.34097575532852,60.34097575532852,-6.269982582380009,-6.269982582380009,-6.269982582380009,66.61095833770851,66.61095833770851,66.61095833770851,0.0,0.0,0.0,504.28335773396986
2022-10-15,444.0684336862354,392.5619726932737,875.3926638038677,444.0684336862354,444.0684336862354,179.00300161615547,179.00300161615547,179.00300161615547,119.4443464148123,119.4443464148123,119.4443464148123,59.55865520134319,59.55865520134319,59.55865520134319,0.0,0.0,0.0,623.0714353023909
2022-10-16,444.1944853938295,365.85584971653964,833.2212855357637,444.1944853938295,444.1944853938295,151.8130952013376,151.8130952013376,151.8130952013376,99.89851886034475,99.89851886034475,99.89851886034475,51.91457634099284,51.91457634099284,51.91457634099284,0.0,0.0,0.0,596.0075805951672
2022-10-17,444.32053710142355,195.89248512260522,674.9986678266162,444.32053710142355,444.32053710142355,-5.64496732070952,-5.64496732070952,-5.64496732070952,-49.4400663748646,-49.4400663748646,-49.4400663748646,43.79509905415508,43.79509905415508,43.79509905415508,0.0,0.0,0.0,438.67556978071406
2022-10-18,444.4465888090176,170.40888748398433,651.0215633902374,444.4465888090176,444.4465888090176,-24.424651097871557,-24.424651097871557,-24.424651097871557,-59.74853553894985,-59.74853553894985,-59.74853553894985,35.3238844410783,35.3238844410783,35.3238844410783,0.0,0.0,0.0,420.02193771114605
2022-10-19,444.5726405166117,184.99168038657302,663.9784208469231,444.5726405166117,444.5726405166117,-16.556198301878442,-16.556198301878442,-16.556198301878442,-43.18502773650855,-43.18502773650855,-43.18502773650855,26.628829434630102,26.628829434630102,26.628829434630102,0.0,0.0,0.0,428.0164422147333
2022-10-20,444.6986922242058,150.16184175427378,658.3936320322099,444.6986922242058,444.6986922242058,-42.86031622009403,-42.86031622009403,-42.86031622009403,-60.6992530423753,-60.6992530423753,-60.6992530423753,17.83893682228127,17.83893682228127,17.83893682228127,0.0,0.0,0.0,401.83837600411175
2022-10-21,444.82474393179984,185.97743000047606,667.0336400889825,444.82474393179984,444.82474393179984,2.8112030315617544,2.8112030315617544,2.8112030315617544,-6.26998258227525,-6.26998258227525,-6.26998258227525,9.081185613837004,9.081185613837004,9.081185613837004,0.0,0.0,0.0,447.6359469633616
2022-10-22,444.95079563939396,316.41559206161423,800.4352481831247,444.95079563939396,444.95079563939396,119.92183064336885,119.92183064336885,119.92183064336885,119.44434641490467,119.44434641490467,119.44434641490467,0.47748422846417465,0.47748422846417465,0.47748422846417465,0.0,0.0,0.0,564.8726262827628
2022-10-23,445.0768473469881,301.19479603327386,772.3811734211041,445.0768473469881,445.0768473469881,92.0403057135165,92.0403057135165,92.0403057135165,99.89851886025971,99.89851886025971,99.89851886025971,-7.858213146743209,-7.858213146743209,-7.858213146743209,0.0,0.0,0.0,537.1171530605046
2022-10-24,445.20289905458213,123.85045898228823,623.0353527390613,445.20289905458213,445.20289905458213,-65.26261737044648,-65.26261737044648,-65.26261737044648,-49.44006637495088,-49.44006637495088,-49.44006637495088,-15.822550995495597,-15.822550995495597,-15.822550995495597,0.0,0.0,0.0,379.94028168413564
2022-10-25,445.32895076217625,114.77835633572664,596.9725345256144,445.32895076217625,445.32895076217625,-83.0736436283863,-83.0736436283863,-83.0736436283863,-59.7485355389139,-59.7485355389139,-59.7485355389139,-23.325108089472398,-23.325108089472398,-23.325108089472398,0.0,0.0,0.0,362.25530713379
2022-10-26,445.4550024697703,138.53646451534573,596.6658783416542,445.4550024697703,445.4550024697703,-73.4753907418333,-73.4753907418333,-73.4753907418333,-43.18502773653658,-43.18502773653658,-43.18502773653658,-30.290363005296705,-30.290363005296705,-30.290363005296705,0.0,0.0,0.0,371.979611727937
2022-10-27,445.5810541773644,106.988125460398,599.5361706778637,445.5810541773644,445.5810541773644,-97.35849135247257,-97.35849135247257,-97.35849135247257,-60.69925304234406,-60.69925304234406,-60.69925304234406,-36.659238310128494,-36.659238310128494,-36.659238310128494,0.0,0.0,0.0,348.22256282489184
2022-10-28,445.70710588495854,163.65567455796193,668.0625680319205,445.70710588495854,445.70710588495854,-48.660166253214356,-48.660166253214356,-48.660166253214356,-6.269982582219659,-6.269982582219659,-6.269982582219659,-42.3901836709947,-42.3901836709947,-42.3901836709947,0.0,0.0,0.0,397.0469396317442
2022-10-29,445.8331575925526,289.266801515477,747.3256382352754,445.8331575925526,445.8331575925526,71.98457565391509,71.98457565391509,71.98457565391509,119.44434641495319,119.44434641495319,119.44434641495319,-47.459770761038094,-47.459770761038094,-47.459770761038094,0.0,0.0,0.0,517.8177332464677
2022-10-30,445.95920930014665,269.5573115515678,747.8805379686938,445.95920930014665,445.95920930014665,48.03573262295656,48.03573262295656,48.03573262295656,99.89851886017459,99.89851886017459,99.89851886017459,-51.86278623721805,-51.86278623721805,-51.86278623721805,0.0,0.0,0.0,493.9949419231032
2022-10-31,446.0852610077407,104.65607232167284,584.0105714528694,446.0852610077407,446.0852610077407,-105.05188926156517,-105.05188926156517,-105.05188926156517,-49.44006637501714,-49.44006637501714,-49.44006637501714,-55.61182288654802,-55.61182288654802,-55.61182288654802,0.0,0.0,0.0,341.03337174617553
2022-11-01,446.2113127153348,67.65438550950003,580.030500772203,446.2113127153348,446.2113127153348,-118.48491843596653,-118.48491843596653,-118.48491843596653,-59.74853553904918,-59.74853553904918,-59.74853553904918,-58.73638289691733,-58.73638289691733,-58.73638289691733,0.0,0.0,0.0,327.72639427936826
2022-11-03,446.463416130523,82.45284418512239,564.932721333695,446.463416130523,446.463416130523,-124.00531883449187,-124.00531883449187,-124.00531883449187,-60.69925304236343,-60.69925304236343,-60.69925304236343,-63.30606579212842,-63.30606579212842,-63.30606579212842,0.0,0.0,0.0,322.45809729603116
2022-11-05,446.7155195457112,259.2473019913542,752.7200673960867,446.7155195457112,446.7155195457112,53.35995489854919,53.35995489854919,53.35995489854919,119.44434641500169,119.44434641500169,119.44434641500169,-66.0843915164525,-66.0843915164525,-66.0843915164525,0.0,0.0,0.0,500.07547444426035
2022-11-06,446.8415712533053,240.9544013840619,709.4823550447624,446.8415712533053,446.8415712533053,32.89458105540545,32.89458105540545,32.89458105540545,99.89851886005961,99.89851886005961,99.89851886005961,-67.00393780465417,-67.00393780465417,-67.00393780465417,0.0,0.0,0.0,479.73615230871076
